GASCAL,29,  0.000,  0.000,987.985,278.022,  0.000,3300.000
GASCAL,29,  0.000,  0.000,844.542,273.187,  0.000,3300.000
GASCAL,29,  0.000,  0.000,745.421,273.187,  0.000,3300.000
GASCAL,29,  0.000,  0.000,668.059,276.410,  0.000,3300.000
GASCAL,29,  0.000,  0.000,614.066,273.993,  0.000,2876.923
GASCAL,29,  0.000,  0.000,570.549,274.799,  0.000,2106.520
GASCAL,29,  0.000,  0.000,540.733,276.410,  0.000,1592.381
GASCAL,29,  0.000,  0.000,516.557,279.634,  0.000,1236.996
GASCAL,29,  0.000,  0.000,498.828,278.828,  0.000,1000.879
GASCAL,29,  0.000,  0.000,487.546,278.828,  0.000,842.930
GASCAL,29,  0.000,  0.000,479.487,279.634,  0.000,726.081
GASCAL,29,  0.000,  0.000,467.399,278.022,  0.000,639.048
GASCAL,29,  0.000,  0.000,466.593,274.799,  0.000,581.026
GASCAL,29,  0.000,  0.000,459.341,278.828,  0.000,538.315
GASCAL,29,  0.000,  0.000,456.923,275.604,  0.000,505.275
GASCAL,29,  0.000,  0.000,455.311,274.799,  0.000,478.681
GASCAL,29,  0.000,  0.000,449.670,276.410,  0.000,460.952
GASCAL,29,  0.000,  0.000,452.088,278.828,  0.000,446.447
GASCAL,29,  0.000,  0.000,448.059,276.410,  0.000,435.971
GASCAL,29,  0.000,  0.000,448.865,278.828,  0.000,426.300
GASCAL,29,  0.000,  0.000,447.253,276.410,  0.000,416.630
GASCAL,29,  0.000,  0.000,448.865,273.993,  0.000,414.212
GASCAL,29,  0.000,  0.000,448.059,280.440,  0.000,408.571
GASCAL,29,  0.000,  0.000,444.835,275.604,  0.000,402.930
GASCAL,29,  0.000,  0.000,444.029,275.604,  0.000,398.095
GASCAL,29,  0.000,  0.000,444.835,278.022,  0.000,396.484
GASCAL,29,  0.000,  0.000,444.029,275.604,  0.000,391.648
GASCAL,29,  0.000,  0.000,445.641,276.410,  0.000,389.231
GASCAL,29,  0.000,  0.000,443.223,278.828,  0.000,391.648
GASCAL,29,  0.000,  0.000,448.059,279.634,  0.000,390.843
GASCAL,29,  0.000,  0.000,447.253,278.828,  0.000,389.231
GASCAL,29,  0.000,  0.000,444.835,278.022,  0.000,388.425
GASCAL,29,  0.000,  0.000,444.029,279.634,  0.000,376.337
GASCAL,29,  0.000,  0.000,447.253,273.187,  0.000,394.872
GASCAL,29,  0.000,  0.000,449.670,276.410,  0.000,383.590
GASCAL,29,  0.000,  0.000,452.088,273.993,  0.000,383.590
GASCAL,29,  0.000,  0.000,453.700,278.828,  0.000,391.648
GASCAL,29,  0.000,  0.000,454.506,278.828,  0.000,387.619
GASCAL,29,  0.000,  0.000,458.535,276.410,  0.000,390.843
GASCAL,29,  0.000,  0.000,460.952,274.799,  0.000,387.619
GASCAL,29,  0.000,  0.000,462.564,276.410,  0.000,390.843
GASCAL,29,  0.000,  0.000,471.429,273.993,  0.000,390.037
GASCAL,29,  0.000,  0.000,472.234,275.604,  0.000,394.066
GASCAL,29,  0.000,  0.000,477.875,274.799,  0.000,394.872
GASCAL,29,  0.000,  0.000,478.681,273.993,  0.000,390.037
GASCAL,29,  0.000,  0.000,485.128,282.051,  0.000,393.260
GASCAL,29,  0.000,  0.000,486.740,279.634,  0.000,390.037
GASCAL,29,  0.000,  0.000,481.905,278.828,  0.000,390.037
GASCAL,29,  0.000,  0.000,493.187,278.022,  0.000,393.260
GASCAL,29,  0.000,  0.000,497.216,276.410,  0.000,394.872
GASCAL,29,  0.000,  0.000,500.440,273.993,  0.000,394.066
GASCAL,29,  0.000,  0.000,502.857,278.828,  0.000,394.066
GASCAL,29,  0.000,  0.000,504.469,273.993,  0.000,395.678
GASCAL,29,  0.000,  0.000,504.469,273.993,  0.000,397.289
GASCAL,29,  0.000,  0.000,515.751,278.828,  0.000,408.571
GASCAL,29,  0.000,  0.000,512.527,276.410,  0.000,402.125
GASCAL,29,  0.000,  0.000,518.169,273.993,  0.000,399.707
GASCAL,29,  0.000,  0.000,517.363,279.634,  0.000,398.901
GASCAL,29,  0.000,  0.000,516.557,278.828,  0.000,401.319
GASCAL,29,  0.000,  0.000,520.586,276.410,  0.000,402.930
GASCAL,29,  0.000,  0.000,520.586,273.993,  0.000,396.484
GASCAL,29,  0.000,  0.000,526.227,275.604,  0.000,402.930
GASCAL,29,  0.000,  0.000,526.227,275.604,  0.000,401.319
GASCAL,29,  0.000,  0.000,520.586,273.993,  0.000,402.930
GASCAL,29,  0.000,  0.000,526.227,273.993,  0.000,402.930
GASCAL,29,  0.000,  0.000,526.227,278.828,  0.000,403.736
GASCAL,29,  0.000,  0.000,530.256,274.799,  0.000,404.542
GASCAL,29,  0.000,  0.000,527.839,278.828,  0.806,402.125
GASCAL,29,  0.000,  0.000,532.674,278.828, 19.341,404.542
GASCAL,29,  0.000,  0.000,529.451,274.799, 25.788,402.125
GASCAL,29,  0.000,  0.000,528.645,277.216, 34.652,403.736
GASCAL,29,  0.000,  0.000,533.480,273.993, 41.099,404.542
GASCAL,29,  0.000,  0.000,531.868,279.634, 46.740,404.542
GASCAL,29,  0.000,  0.000,533.480,278.828, 53.187,406.154
GASCAL,29,  0.000,  0.000,535.897,276.410, 59.634,406.960
GASCAL,29,  0.000,  0.000,535.092,273.993, 62.857,406.154
GASCAL,29,  0.000,  0.000,533.480,275.604, 73.333,409.377
GASCAL,29,  0.000,  0.000,537.509,276.410, 74.139,410.183
