GASCAL,25,1518.242,1523.883,3300.000,273.187,  0.000,3300.000
GASCAL,25,1456.996,1444.103,3300.000,278.022,  0.000,3300.000
GASCAL,25,1386.081,1405.421,3300.000,273.187,  0.000,3300.000
GASCAL,25,1347.399,1340.953,3300.000,278.022,  0.000,3300.000
GASCAL,25,1299.854,1279.707,3300.000,273.993,  0.000,3300.000
GASCAL,25,1259.561,1257.143,3300.000,276.410,  0.000,3300.000
GASCAL,25,1209.597,1209.597,3300.000,278.022,  0.000,3300.000
GASCAL,25,1206.374,1187.033,3300.000,278.022,  0.000,3300.000
GASCAL,25,1154.799,1161.245,3300.000,273.187,  0.000,3300.000
GASCAL,25,1154.799,1156.410,3300.000,273.187,  0.000,3300.000
GASCAL,25,1141.099,1135.458,3300.000,273.993,  0.000,3300.000
GASCAL,25,1124.982,1138.681,3300.000,278.828,  0.000,3300.000
GASCAL,25,1112.894,1116.923,3300.000,273.993,  0.000,3300.000
GASCAL,25,1102.418,1106.447,3300.000,278.022,  0.000,3300.000
GASCAL,25,1086.300,1095.971,3300.000,278.022,  0.000,3300.000
GASCAL,25,1083.077,1062.125,3300.000,273.993,  0.000,3300.000
GASCAL,25,1074.213,1083.077,3300.000,277.216,  0.000,3300.000
GASCAL,25,1087.106,1075.824,3300.000,277.216,  0.000,3300.000
GASCAL,25,1062.930,1063.736,3300.000,278.022,  0.000,3300.000
GASCAL,25,1055.678,1057.289,3300.000,277.216,  0.000,3300.000
GASCAL,25,1049.231,1056.484,3300.000,273.993,  0.000,3300.000
GASCAL,25,1061.319,1044.396,3300.000,278.828,  0.000,3300.000
GASCAL,25,1041.172,1019.414,3300.000,273.187,  0.000,3300.000
GASCAL,25,1028.278,1032.308,3300.000,278.828,  0.000,3300.000
GASCAL,25,1041.978,1036.337,3300.000,278.022,  0.000,3300.000
GASCAL,25,1045.202,1045.202,3300.000,273.187,  0.000,3300.000
GASCAL,25,1035.531,1040.366,3300.000,277.216,  0.000,3300.000
GASCAL,25,1020.220,1014.579,3300.000,278.022,  0.000,3300.000
GASCAL,25,1016.996,1018.608,3300.000,273.993,  0.000,3300.000
GASCAL,25,995.238,1004.103,3300.000,277.216,  0.000,3300.000
GASCAL,25,998.462,996.044,3300.000,273.187,  0.000,3300.000
GASCAL,25,1010.549,1001.685,3300.000,273.993,  0.000,3300.000
GASCAL,25,993.626,994.432,3300.000,277.216,  0.000,3300.000
GASCAL,25,982.344,973.480,3300.000,273.187,  0.000,3300.000
GASCAL,25,971.062,980.733,3300.000,278.828,  0.000,3300.000
GASCAL,25,958.169,954.945,3300.000,278.022,  0.000,3300.000
GASCAL,25,942.051,939.634,3300.000,277.216,  0.000,3300.000
GASCAL,25,934.799,912.234,3300.000,278.022,  0.000,3300.000
GASCAL,25,925.128,930.769,3300.000,273.187,  0.000,3300.000
GASCAL,25,912.234,916.264,3300.000,273.993,  0.000,3300.000
GASCAL,25,903.370,904.176,3300.000,278.828,  0.000,3300.000
GASCAL,25,897.729,907.399,3300.000,278.828,  0.000,3300.000
GASCAL,25,888.059,904.176,3300.000,277.216,  0.000,3300.000
GASCAL,25,878.388,891.282,3300.000,277.216,  0.000,3300.000
GASCAL,25,883.224,878.388,3300.000,273.993,  0.000,3300.000
GASCAL,25,868.718,866.300,3300.000,277.216,  0.000,3300.000
GASCAL,25,861.465,861.465,3300.000,278.828,  0.000,3300.000
GASCAL,25,863.883,859.854,3300.000,278.022,  0.000,3300.000
GASCAL,25,857.436,857.436,3300.000,276.410,  0.000,3300.000
GASCAL,25,863.077,867.106,3300.000,277.216,  0.000,3300.000
GASCAL,25,850.989,851.795,3300.000,278.022,  0.000,3300.000
GASCAL,25,848.571,848.571,3300.000,277.216,  0.000,3300.000
GASCAL,25,842.125,842.930,3300.000,278.022,  0.000,3300.000
GASCAL,25,832.454,825.202,3300.000,277.216,  0.000,3300.000
GASCAL,25,847.766,835.678,3300.000,277.216,  0.000,3300.000
GASCAL,25,847.766,835.678,3300.000,278.022,  0.000,3300.000
GASCAL,25,839.707,841.319,3300.000,273.993,  0.000,3300.000
GASCAL,25,839.707,833.260,3300.000,277.216,  0.000,3300.000
GASCAL,25,832.454,843.736,3300.000,278.828,  0.000,3300.000
GASCAL,25,830.843,844.542,3300.000,273.993,  0.000,3300.000
GASCAL,25,830.037,835.678,3300.000,277.216,  0.000,3300.000
GASCAL,25,834.872,843.736,3300.000,273.993,  0.000,3300.000
GASCAL,25,831.648,830.037,3300.000,278.022,  0.000,3300.000
GASCAL,25,810.696,818.755,3300.000,273.187,  0.000,3300.000
GASCAL,25,832.454,832.454,3300.000,273.187,  0.000,3300.000
GASCAL,25,820.366,819.560,3300.000,278.022,  0.000,3300.000
GASCAL,25,830.037,824.396,3300.000,277.216,  0.000,3300.000
GASCAL,25,826.007,818.755,3300.000,278.022,  0.000,3300.000
GASCAL,25,827.619,814.725,3300.000,273.187,  0.000,3300.000
GASCAL,25,818.755,819.560,3300.000,278.022,  0.000,3300.000
GASCAL,25,811.502,823.590,3300.000,278.828,  0.000,3300.000
GASCAL,25,811.502,815.531,3300.000,273.993,  0.000,3300.000
GASCAL,25,806.667,806.667,3300.000,278.828,  0.000,3300.000
GASCAL,25,796.996,799.414,3300.000,278.828,  0.000,3300.000
GASCAL,25,796.996,800.220,3300.000,277.216,  0.000,3300.000
GASCAL,25,803.443,809.084,3300.000,277.216,  0.000,3300.000
GASCAL,25,802.637,808.278,3300.000,273.993,  0.000,3300.000
GASCAL,25,802.637,812.308,3300.000,273.187,  0.000,3300.000
