GASCAL,24,1635.092,1635.898,  0.000,273.187,  0.000,  0.000
GASCAL,24,1512.601,1508.572,  0.000,272.381,  0.000,  0.000
GASCAL,24,1427.180,1424.762,  0.000,273.187,  0.000,  0.000
GASCAL,24,1355.458,1355.458,  0.000,272.381,  0.000,  0.000
GASCAL,24,1302.271,1302.271,  0.000,273.187,  0.000,  0.000
GASCAL,24,1263.590,1262.784,  0.000,272.381,  0.000,  0.000
GASCAL,24,1233.773,1233.773,  0.000,271.575,  0.000,  0.000
GASCAL,24,1210.403,1208.791,  0.000,273.187,  0.000,  0.000
GASCAL,24,1193.480,1193.480,  0.000,272.381,  0.000, 41.099
GASCAL,24,1180.586,1179.780,  0.000,273.993,  0.000,150.696
GASCAL,24,1170.110,1167.692,  0.000,273.993,  0.000,240.952
GASCAL,24,1159.634,1160.440,  0.000,271.575,  0.000,304.615
GASCAL,24,1149.158,1149.158,  0.000,273.993,  0.000,361.832
GASCAL,24,1142.711,1144.322,  0.000,271.575,  0.000,390.843
GASCAL,24,1124.176,1124.982,  0.000,273.993,  0.000,415.018
GASCAL,24,1130.623,1129.817,  0.000,271.575,  0.000,442.418
GASCAL,24,1127.399,1125.788, 35.458,273.187,  0.000,460.147
GASCAL,24,1119.341,1120.147,128.938,271.575,  0.000,472.234
GASCAL,24,1115.311,1115.311,211.941,272.381,  0.000,494.799
GASCAL,24,1112.088,1111.282,282.857,273.187,  0.000,502.857
GASCAL,24,1112.894,1106.447,338.462,273.187,  0.000,506.886
GASCAL,24,1090.330,1089.524,381.172,271.575,  0.000,522.198
GASCAL,24,1098.388,1097.582,424.689,271.575,  0.000,525.421
GASCAL,24,1095.971,1103.224,465.788,272.381, 18.535,531.868
GASCAL,24,1092.747,1093.553,494.799,272.381, 38.681,536.703
GASCAL,24,1091.136,1089.524,518.974,272.381, 49.963,543.150
GASCAL,24,1087.106,1092.747,551.209,271.575, 62.857,557.656
GASCAL,24,1078.242,1073.407,570.549,273.187, 66.081,557.656
GASCAL,24,1066.960,1064.542,590.696,273.187, 73.333,559.267
GASCAL,24,1068.571,1063.736,608.425,272.381, 89.451,564.908
GASCAL,24,1058.901,1058.901,617.289,272.381, 90.256,564.103
GASCAL,24,1057.289,1054.872,643.883,271.575, 99.927,572.161
GASCAL,24,1048.425,1050.843,647.912,270.769,111.209,576.190
GASCAL,24,1044.396,1047.619,664.835,272.381,110.403,573.773
GASCAL,24,1044.396,1038.755,678.535,271.575,120.073,573.773
GASCAL,24,1018.608,1028.278,699.487,273.187,128.938,580.220
GASCAL,24,1029.084,1026.667,716.410,271.575,128.938,581.832
GASCAL,24,1012.967,1012.161,723.663,272.381,132.161,589.084
GASCAL,24,1004.908,1000.879,734.945,271.575,142.637,581.832
GASCAL,24,989.597,991.209,755.092,270.769,147.473,586.667
GASCAL,24,970.256,971.868,762.344,273.993,151.502,586.667
GASCAL,24,950.110,950.110,786.520,271.575,150.696,590.696
GASCAL,24,936.410,934.799,801.832,273.187,153.919,586.667
GASCAL,24,924.322,924.322,816.337,273.993,159.560,589.084
GASCAL,24,909.011,909.817,842.125,273.993,167.619,595.531
GASCAL,24,896.117,894.506,860.659,271.575,167.619,593.919
GASCAL,24,883.224,884.835,883.224,272.381,174.872,597.949
GASCAL,24,877.582,877.582,897.729,273.187,177.289,593.114
GASCAL,24,874.359,874.359,924.322,272.381,184.542,596.337
GASCAL,24,872.747,875.165,941.245,273.993,180.513,597.143
GASCAL,24,866.300,860.659,942.051,273.187,190.989,600.366
GASCAL,24,867.106,867.912,958.974,271.575,187.766,597.949
GASCAL,24,868.718,871.136,979.927,273.187,190.183,601.172
GASCAL,24,874.359,872.747,989.597,273.187,191.795,604.396
GASCAL,24,871.941,870.330,987.180,273.187,196.630,602.784
GASCAL,24,871.941,871.941,982.344,273.187,196.630,598.755
GASCAL,24,869.524,866.300,992.821,271.575,197.436,597.143
GASCAL,24,864.689,865.495,999.267,274.799,203.883,597.143
GASCAL,24,863.883,863.883,999.267,273.187,199.048,605.201
GASCAL,24,860.659,860.659,1002.491,272.381,203.077,598.755
GASCAL,24,846.154,843.736,998.462,272.381,202.271,601.978
GASCAL,24,854.213,855.018,990.403,271.575,202.271,600.366
GASCAL,24,855.824,856.630,986.374,273.993,208.718,604.396
GASCAL,24,857.436,858.242,987.180,273.993,206.300,604.396
GASCAL,24,860.659,857.436,986.374,271.575,212.747,603.590
GASCAL,24,860.659,860.659,981.539,272.381,207.912,601.172
GASCAL,24,862.271,859.048,979.927,272.381,209.524,602.784
GASCAL,24,858.242,859.854,977.509,271.575,216.777,606.813
GASCAL,24,849.377,852.601,971.062,273.187,203.883,602.784
GASCAL,24,846.154,844.542,971.868,273.993,217.582,597.143
GASCAL,24,854.213,855.824,967.839,272.381,211.941,604.396
GASCAL,24,857.436,858.242,969.451,271.575,212.747,603.590
GASCAL,24,856.630,855.018,961.392,271.575,220.806,598.755
GASCAL,24,857.436,857.436,967.839,272.381,216.777,602.784
GASCAL,24,855.824,858.242,958.974,273.993,215.971,593.114
GASCAL,24,857.436,855.824,963.004,273.187,219.194,604.396
