GASCAL,22,1464.249,1444.103,3300.000,275.604,  0.000,3300.000
GASCAL,22,1411.062,1397.363,3300.000,270.769,  0.000,3300.000
GASCAL,22,1355.458,1356.264,3300.000,274.799,  0.000,3300.000
GASCAL,22,1295.018,1270.037,3300.000,269.963,  0.000,3300.000
GASCAL,22,1218.462,1220.073,3300.000,273.993,  0.000,3300.000
GASCAL,22,1144.322,1156.410,3300.000,271.575,  0.000,3300.000
GASCAL,22,1102.418,1103.224,3300.000,270.769,  0.000,3300.000
GASCAL,22,1056.484,1070.183,3300.000,269.963,  0.000,3300.000
GASCAL,22,1032.308,1018.608,3300.000,271.575,  0.000,3300.000
GASCAL,22,1018.608,1015.385,3300.000,274.799,  0.000,3300.000
GASCAL,22,988.791,996.044,3300.000,275.604,  0.000,3300.000
GASCAL,22,960.586,963.810,3300.000,273.187,  0.000,3300.000
GASCAL,22,952.528,950.916,3300.000,269.963,  0.000,3300.000
GASCAL,22,927.546,930.769,3300.000,270.769,  0.000,3300.000
GASCAL,22,909.011,917.070,3300.000,270.769,  0.000,3300.000
GASCAL,22,910.623,897.729,3300.000,270.769,  0.000,3300.000
GASCAL,22,890.476,888.059,3300.000,271.575,  0.000,3300.000
GASCAL,22,881.612,876.777,3300.000,270.769,  0.000,3300.000
GASCAL,22,866.300,866.300,3300.000,269.963,  0.000,3300.000
GASCAL,22,872.747,873.553,3300.000,274.799,  0.000,3300.000
GASCAL,22,871.941,855.018,3300.000,271.575,  0.000,3300.000
GASCAL,22,857.436,839.707,3300.000,269.963,  0.000,3300.000
GASCAL,22,852.601,846.154,3300.000,273.993,  0.000,3300.000
GASCAL,22,837.289,838.095,3300.000,274.799,  0.000,3300.000
GASCAL,22,848.571,846.960,3300.000,270.769,  0.000,3300.000
GASCAL,22,836.484,829.231,3300.000,275.604,  0.000,3300.000
GASCAL,22,824.396,829.231,3300.000,273.187,  0.000,3300.000
GASCAL,22,831.648,820.366,3300.000,271.575,  0.000,3300.000
GASCAL,22,813.919,805.055,3300.000,269.158,  0.000,3300.000
GASCAL,22,797.802,807.473,3300.000,271.575,  0.000,3300.000
GASCAL,22,796.191,796.996,3300.000,270.769,  0.000,3300.000
GASCAL,22,799.414,799.414,3300.000,272.381,  0.000,3300.000
GASCAL,22,795.385,794.579,3300.000,272.381,  0.000,3300.000
GASCAL,22,776.044,776.850,3300.000,269.963,  0.000,3300.000
GASCAL,22,767.985,776.044,3300.000,275.604,  0.000,3300.000
GASCAL,22,755.897,760.733,3300.000,270.769,  0.000,3300.000
GASCAL,22,754.286,759.927,3300.000,272.381,  0.000,3300.000
GASCAL,22,756.703,751.868,3300.000,275.604,  0.000,3300.000
GASCAL,22,744.615,747.839,3300.000,273.187,  0.000,3300.000
GASCAL,22,727.692,716.410,3300.000,274.799,  0.000,3300.000
GASCAL,22,700.293,699.487,3300.000,270.769,  0.000,3300.000
GASCAL,22,691.429,693.040,3300.000,272.381,  0.000,3300.000
GASCAL,22,701.099,703.517,3300.000,270.769,  0.000,3300.000
GASCAL,22,691.429,690.623,3300.000,275.604,  0.000,3300.000
GASCAL,22,691.429,697.070,3300.000,273.187,  0.000,3300.000
GASCAL,22,690.623,693.040,3300.000,273.187,  0.000,3300.000
GASCAL,22,688.205,691.429,3300.000,274.799,  0.000,3300.000
GASCAL,22,688.205,692.234,3300.000,270.769,  0.000,3300.000
GASCAL,22,678.535,671.282,3300.000,269.963,  0.000,3300.000
GASCAL,22,671.282,661.612,3300.000,275.604,  0.000,3300.000
GASCAL,22,647.106,645.495,3300.000,272.381,  0.000,3300.000
GASCAL,22,637.436,638.242,3300.000,271.575,  0.000,3300.000
GASCAL,22,617.289,615.678,3300.000,274.799,  0.000,3300.000
GASCAL,22,617.289,610.843,3300.000,273.187,  0.000,3300.000
GASCAL,22,606.007,606.007,3300.000,271.575,  0.000,3300.000
GASCAL,22,602.784,599.560,3300.000,275.604,  0.000,3300.000
GASCAL,22,605.201,603.590,3300.000,273.187,  0.000,3300.000
GASCAL,22,588.278,589.890,3300.000,271.575,  0.000,3300.000
GASCAL,22,585.055,584.249,3300.000,273.187,  0.000,3300.000
GASCAL,22,589.890,589.084,3300.000,271.575,  0.000,3300.000
GASCAL,22,572.161,573.773,3300.000,270.769,  0.000,3300.000
GASCAL,22,566.520,568.132,3300.000,272.381,  0.000,3300.000
GASCAL,22,570.549,569.744,3216.997,270.769,  0.000,3300.000
GASCAL,22,576.996,573.773,3146.081,275.604,  0.000,3300.000
GASCAL,22,579.414,569.744,3078.388,273.187,  0.000,3300.000
GASCAL,22,565.714,568.132,3014.726,270.769,  0.000,3300.000
GASCAL,22,561.685,572.161,2960.733,270.769,  0.000,3300.000
GASCAL,22,561.685,566.520,2902.711,275.604,  0.000,3300.000
GASCAL,22,556.044,564.103,2860.000,276.410,  0.000,3300.000
GASCAL,22,549.597,547.985,2810.843,272.381,  0.000,3300.000
GASCAL,22,546.374,550.403,2768.938,273.993,  0.000,3300.000
GASCAL,22,556.044,544.762,2735.898,272.381,  0.000,3276.630
GASCAL,22,547.180,554.432,2705.275,272.381,  0.000,3168.645
GASCAL,22,549.597,551.209,2669.011,274.799,  0.000,3065.495
GASCAL,22,559.267,564.908,2644.835,274.799,  0.000,2984.909
GASCAL,22,560.073,564.908,2609.377,274.799,  0.000,2905.128
