GASCAL,28,1758.388,1783.370,  0.000,269.963,  0.000,3300.000
GASCAL,28,1680.220,1713.260,  0.000,272.381,  0.000,3300.000
GASCAL,28,1606.887,1606.887,  0.000,268.352,  0.000,3300.000
GASCAL,28,1564.176,1550.476,  0.000,269.963,  0.000,3300.000
GASCAL,28,1486.007,1484.396,  0.000,274.799,  0.000,3300.000
GASCAL,28,1442.491,1445.714,  0.000,274.799,  0.000,2710.110
GASCAL,28,1400.586,1426.374,  0.000,268.352,  0.000,2262.857
GASCAL,28,1370.769,1390.110,  0.000,274.799,  0.000,1983.224
GASCAL,28,1344.176,1342.564,  0.000,267.546,  0.000,1801.905
GASCAL,28,1349.011,1355.458,  0.000,270.769,  0.000,1646.374
GASCAL,28,1327.253,1315.165,  0.000,273.993,  0.000,1532.747
GASCAL,28,1328.059,1295.824,  0.000,265.128,  0.000,1432.821
GASCAL,28,1285.348,1307.912,  0.000,266.740,  0.000,1352.234
GASCAL,28,1286.154,1296.630,  0.000,274.799,  0.000,1289.377
GASCAL,28,1252.308,1277.290,  0.000,267.546,  0.000,1241.026
GASCAL,28,1285.348,1278.901,  0.000,269.158,  0.000,1193.480
GASCAL,28,1273.260,1270.037,  0.000,263.516,  0.000,1156.410
GASCAL,28,1253.920,1263.590,  0.000,266.740,  0.000,1128.205
GASCAL,28,1255.531,1240.220,  0.000,271.575,  0.000,1097.582
GASCAL,28,1245.861,1261.978,  0.000,273.187,  0.000,1083.077
GASCAL,28,1252.308,1252.308,  0.000,266.740,  0.000,1054.066
GASCAL,28,1244.249,1245.055,  0.000,269.158,  0.000,1040.366
GASCAL,28,1220.073,1223.297, 87.839,266.740,  0.000,1027.473
GASCAL,28,1224.908,1212.015,161.172,266.740,  0.000,1012.161
GASCAL,28,1235.385,1216.044,229.670,274.799,  0.000,1000.879
GASCAL,28,1206.374,1226.520,283.663,269.963, 10.476,994.432
GASCAL,28,1187.033,1195.092,333.626,267.546, 30.623,985.568
GASCAL,28,1174.945,1201.538,377.949,267.546, 31.429,973.480
GASCAL,28,1197.509,1191.062,412.601,273.993, 42.711,966.227
GASCAL,28,1190.256,1188.645,452.894,267.546, 52.381,960.586
GASCAL,28,1203.956,1192.674,489.158,266.740, 61.245,956.557
GASCAL,28,1177.363,1187.839,515.751,273.993, 67.692,946.081
GASCAL,28,1184.615,1183.004,545.568,273.187, 73.333,942.857
GASCAL,28,1162.051,1164.469,575.385,270.769, 87.033,935.604
GASCAL,28,1147.546,1157.216,596.337,270.769, 89.451,935.604
GASCAL,28,1141.099,1153.187,624.542,269.963, 93.480,923.517
GASCAL,28,1128.205,1141.099,646.300,266.740, 94.286,921.905
GASCAL,28,1130.623,1130.623,672.088,269.963,103.150,913.846
GASCAL,28,1134.652,1108.059,696.264,273.187,108.791,913.040
GASCAL,28,1091.941,1112.088,718.828,269.963,111.209,905.788
GASCAL,28,1089.524,1078.242,744.615,266.740,117.656,904.982
GASCAL,28,1054.066,1044.396,773.626,269.963,119.267,908.205
GASCAL,28,1053.260,1041.172,789.744,270.769,129.744,899.341
GASCAL,28,1046.007,1042.784,817.949,267.546,128.938,895.311
GASCAL,28,1032.308,1023.443,840.513,274.799,137.802,899.341
GASCAL,28,993.626,993.626,856.630,269.963,133.773,891.282
GASCAL,28,979.927,976.703,877.582,270.769,138.608,888.059
GASCAL,28,981.539,980.733,900.952,266.740,143.443,890.476
GASCAL,28,971.062,975.092,907.399,273.993,141.026,886.447
GASCAL,28,967.033,971.062,933.187,269.963,149.084,886.447
GASCAL,28,944.469,946.081,943.663,266.740,148.278,884.835
GASCAL,28,941.245,928.352,954.139,267.546,149.084,882.418
GASCAL,28,942.857,962.198,963.810,266.740,150.696,880.806
GASCAL,28,957.363,958.169,971.062,266.740,155.531,873.553
GASCAL,28,960.586,951.722,977.509,271.575,160.366,876.777
GASCAL,28,952.528,972.674,987.985,272.381,159.560,871.136
GASCAL,28,963.004,983.956,992.821,271.575,159.560,867.912
GASCAL,28,966.227,983.150,992.821,269.158,165.201,870.330
GASCAL,28,989.597,975.897,996.850,270.769,167.619,863.883
GASCAL,28,993.626,992.821,1000.879,267.546,168.425,858.242
GASCAL,28,975.897,978.315,1004.103,270.769,167.619,862.271
GASCAL,28,999.267,992.821,1007.326,270.769,168.425,857.436
GASCAL,28,978.315,978.315,992.821,267.546,169.231,853.407
GASCAL,28,995.238,999.267,1002.491,266.740,170.842,851.795
GASCAL,28,982.344,986.374,999.267,274.799,176.484,849.377
GASCAL,28,996.850,991.209,1000.879,273.187,172.454,854.213
GASCAL,28,993.626,993.626,1005.714,275.604,180.513,848.571
GASCAL,28,970.256,965.421,999.267,270.769,174.872,846.154
GASCAL,28,967.033,967.839,1001.685,269.158,180.513,846.154
GASCAL,28,938.828,938.022,1006.520,269.158,181.319,842.125
GASCAL,28,963.810,965.421,1004.103,266.740,181.319,835.678
GASCAL,28,952.528,962.198,1003.297,267.546,178.901,836.484
GASCAL,28,958.169,955.751,1011.355,269.963,177.289,831.648
GASCAL,28,963.004,952.528,1009.744,274.799,182.125,830.037
GASCAL,28,954.139,969.451,1007.326,274.799,182.125,832.454
GASCAL,28,948.498,965.421,1014.579,267.546,183.736,826.007
